Actual,Predicted
255.01666666666662,277.46344
290.77222222222224,272.07892
264.87777777777785,276.0454
238.7722222222222,273.7574
271.81666666666666,263.4573
222.50555555555556,264.05197
305.2277777777778,253.90294
286.93888888888887,266.29227
252.0555555555556,274.24847
284.11111111111114,268.21088
222.65555555555557,270.1663
324.4055555555555,257.81497
237.23333333333338,273.8716
279.8777777777778,267.4673
336.6111111111111,268.5164
236.27777777777783,287.20636
254.81666666666672,275.77844
224.60555555555553,266.33444
242.06666666666666,253.9648
295.4222222222222,249.87471
178.0111111111111,263.39185
223.05555555555557,243.86496
257.9944444444444,233.39803
212.68333333333328,239.88828
208.8555555555556,235.41357
251.1611111111111,227.45667
272.96666666666664,232.76495
204.59444444444438,245.4436
230.4777777777778,236.96172
208.99444444444447,232.48874
219.38333333333338,226.4094
260.2277777777778,224.57524
280.9555555555556,235.25212
262.01666666666665,250.03424
214.20000000000002,254.80916
255.02222222222224,243.53055
219.13333333333335,243.80507
230.65555555555557,238.71764
235.15555555555562,236.46991
192.81111111111113,236.99934
220.93888888888893,226.48651
251.19444444444446,223.50853
220.76666666666665,231.95581
220.7277777777778,231.51176
225.65555555555557,228.16444
223.27777777777771,227.08746
273.1388888888889,226.70361
227.1388888888889,239.6351
213.29999999999998,239.26419
220.4222222222222,231.59125
209.35555555555555,227.3962
237.8777777777778,223.30893
223.48888888888885,227.81274
236.84444444444443,228.83098
220.07222222222222,231.35112
240.7555555555556,229.19812
258.5444444444445,231.95262
216.73333333333338,240.07343
197.36666666666667,235.64948
280.7055555555555,224.39626
260.9111111111111,238.1592
208.7333333333333,248.3473
267.06111111111113,239.20735
212.22222222222223,243.95732
209.69444444444446,237.4716
246.0333333333333,229.05989
193.48333333333335,233.23666
198.1222222222222,225.28836
225.3222222222222,216.96806
241.10555555555553,218.99477
239.44444444444449,226.91559
244.6722222222223,232.09335
263.81666666666666,235.83043
204.01666666666665,243.41934
243.4944444444444,234.35695
214.7888888888889,234.613
232.9055555555555,230.92305
217.52222222222224,231.66945
245.04999999999998,229.3236
227.2333333333333,233.73814
241.03888888888892,233.61601
208.50555555555553,235.5301
259.9055555555555,229.14825
232.2277777777778,236.27289
213.3222222222222,237.60698
249.78333333333336,231.42496
238.8444444444445,235.3605
213.0166666666667,238.1188
247.22777777777785,232.31944
224.51666666666665,235.3266
231.07222222222222,234.08556
283.31666666666666,233.37198
245.94444444444446,247.05345
254.2611111111111,249.47293
254.7611111111111,250.06143
245.51666666666668,251.07076
205.60555555555555,249.90327
240.92777777777778,238.25124
209.36111111111106,237.40797
267.3388888888889,231.71596
232.40000000000003,241.10498
224.58333333333337,241.46422
207.15555555555557,236.50761
238.63333333333335,227.79967
250.82222222222222,229.79466
226.1055555555555,237.26657
265.6722222222223,236.17828
271.8722222222222,243.37546
210.0111111111111,252.342
258.56111111111113,242.38168
225.86111111111114,244.07774
256.5444444444445,240.77385
323.83888888888885,244.92537
250.11111111111111,267.50522
269.00000000000006,266.02798
200.58333333333334,264.38226
256.3277777777778,246.70831
265.2611111111111,246.42926
213.76111111111106,253.84543
232.18888888888887,245.3108
234.95555555555555,239.93198
289.1166666666666,238.56863
217.79444444444437,252.66843
274.93888888888887,246.19514
244.5444444444444,251.30264
226.32222222222222,250.72389
272.25,243.91757
234.73333333333332,250.5881
230.94999999999996,248.5393
238.93888888888887,243.32703
203.8611111111111,241.6632
286.46111111111105,232.32812
265.6666666666667,245.8104
295.3833333333333,254.46454
299.7,265.55783
216.30555555555554,274.98605
242.67777777777778,259.55655
270.91111111111115,251.09138
253.54444444444445,256.70355
233.5,258.40738
265.1611111111111,252.1587
263.3888888888889,254.49763
242.0,257.79553
256.9111111111111,253.96323
252.7555555555556,253.64368
265.21666666666664,253.61241
271.1388888888889,256.84515
256.0222222222222,261.28323
264.54999999999995,260.33154
251.8444444444445,260.7809
278.0444444444445,258.4616
299.03888888888895,263.39572
269.9555555555556,273.9344
286.85,273.84085
245.85000000000002,276.05795
256.0833333333333,267.8286
275.8444444444445,263.01205
242.9388888888888,266.5601
245.38333333333333,261.46265
268.9222222222222,256.138
270.1166666666666,259.09735
319.7888888888888,262.9778
280.56666666666666,278.3679
292.30000000000007,280.14282
275.8777777777778,281.69843
247.39444444444442,279.4105
256.47222222222223,269.9932
264.96666666666664,265.0745
277.62222222222226,265.41336
238.1833333333334,269.54193
283.68888888888887,261.78732
304.19444444444446,265.80066
275.64444444444445,276.91876
249.10000000000002,277.38647
305.8333333333333,268.38364
312.6055555555556,276.5412
238.72222222222223,287.92682
323.7944444444445,275.58783
264.75,285.53082
259.3333333333333,281.71143
248.3777777777778,274.17828
232.9222222222222,265.99185
250.90000000000003,256.4108
227.83333333333334,254.32808
269.83333333333326,248.06906
277.93333333333334,253.27371
285.3722222222222,261.09103
273.62222222222226,267.91406
253.2111111111111,269.1877
250.86666666666665,263.92706
257.8833333333333,259.11182
277.8666666666666,258.6173
260.7277777777778,264.59747
265.9333333333332,264.81143
287.85,264.59998
260.8722222222222,270.49234
262.7944444444445,268.55133
303.70555555555563,265.9302
259.1333333333333,275.6292
240.89999999999998,272.66953
269.68888888888887,262.74176
266.4555555555556,263.0267
284.1055555555555,264.98566
291.7888888888889,270.5764
252.70555555555555,276.6713
218.46111111111114,270.23685
263.6611111111112,254.30956
252.9333333333334,254.4973
317.50555555555553,255.99596
276.3666666666667,273.23807
293.83333333333326,276.0553
228.18333333333328,279.18396
284.37222222222226,264.92355
223.22222222222226,267.2143
278.1222222222222,257.07996
280.84999999999997,261.44244
287.5222222222222,268.4144
269.15555555555557,274.19952
270.9611111111111,272.62997
249.97777777777776,270.77133
253.2611111111111,264.537
261.08888888888885,260.5726
269.74999999999994,260.81558
263.7888888888889,263.86862
291.10555555555555,264.3707
261.7611111111111,271.11697
251.39999999999995,269.1873
289.1166666666667,263.15054
269.3611111111111,269.0625
290.9555555555556,270.4899
264.8166666666667,275.6963
273.1222222222222,273.09103
191.73333333333335,271.9566
164.22222222222217,250.3262
169.35555555555553,223.30788
284.26666666666665,207.42043
338.94444444444446,228.5277
266.0888888888889,263.92255
289.35555555555555,267.2465
312.12777777777774,269.23862
266.35555555555555,278.98288
294.2055555555555,276.31723
266.15000000000003,279.97772
217.79999999999998,277.09024
235.4888888888889,260.71777
264.04999999999995,251.76802
312.71111111111117,255.84666
615.0944444444443,273.16495
722.2055555555555,368.85495
658.6166666666667,472.66055
629.2944444444445,519.2305
547.8888888888888,547.35724
578.5555555555555,543.68616
695.1388888888889,559.4522
715.25,613.8778
634.8833333333333,643.68396
609.5833333333334,633.4504
526.55,625.40326
672.2222222222222,593.0428
578.9888888888888,633.31775
751.7888888888889,611.27637
547.8444444444444,663.95844
684.4222222222222,611.48047
677.1777777777777,642.46204
525.0444444444444,651.97876
592.9666666666667,603.1489
571.5333333333334,605.5215
607.9611111111112,597.4778
662.2111111111112,604.8115
720.35,625.1675
695.0333333333333,653.5041
703.838888888889,657.78937
599.7277777777779,668.6489
643.1166666666667,639.2646
663.7055555555555,646.2656
717.7499999999999,655.4895
592.7055555555556,676.8288
